Query_ID,Timestamp,Region,Customer_Type,Category,Query_Text,Resolution_Time_Hours,Escalated
1272,2025-10-28 11:31:25.227568,Masvingo,Residential,E16 Error,Customer experiencing E16 error; channels not showing.,37,No
1273,2025-10-26 00:39:25.227568,Bulawayo,Commercial,Subscription Renewal,Customer requesting subscription renewal.,64,No
1274,2025-12-11 06:19:25.227568,Mashonaland West,Residential,Account Suspension,Account suspended despite payment.,39,No
1275,2025-11-05 16:23:25.227568,Manicaland,Residential,Signal Loss,Poor signal reception reported.,70,No
1276,2025-10-21 05:29:25.227568,Mashonaland East,Residential,Payment Failure,Payment made but account not reconnected.,12,No
1277,2025-11-25 02:02:25.227568,Mashonaland Central,Commercial,Signal Loss,Poor signal reception reported.,37,Yes
1278,2025-09-28 07:24:25.227568,Matabeleland North,Residential,Bouquet Upgrade,Customer wants to upgrade bouquet.,37,No
1279,2025-10-20 09:10:25.227568,Matabeleland South,Residential,Subscription Renewal,Customer requesting subscription renewal.,16,No
1280,2025-11-25 04:43:25.227568,Mashonaland West,Residential,Bouquet Upgrade,Customer wants to upgrade bouquet.,20,No
1281,2025-11-15 22:02:25.227568,Masvingo,Residential,Account Suspension,Account suspended despite payment.,25,Yes
1282,2025-12-13 02:56:25.227568,Bulawayo,Residential,Decoder Fault,Decoder rebooting or not powering on.,60,No
1283,2025-11-07 18:02:25.227568,Masvingo,Residential,Account Suspension,Account suspended despite payment.,26,Yes
1284,2025-09-24 04:10:25.227568,Midlands,Residential,Subscription Renewal,Customer requesting subscription renewal.,13,No
1285,2025-10-02 05:09:25.227568,Harare,Residential,Payment Failure,Payment made but account not reconnected.,30,No
1286,2025-12-12 21:15:25.227568,Mashonaland Central,Residential,Payment Failure,Payment made but account not reconnected.,24,No
1287,2025-11-10 09:39:25.227568,Manicaland,Residential,Bouquet Upgrade,Customer wants to upgrade bouquet.,11,No
1288,2025-11-19 13:52:25.227568,Bulawayo,Residential,Subscription Renewal,Customer requesting subscription renewal.,11,No
1289,2025-10-03 03:27:25.227568,Mashonaland East,Residential,E16 Error,Customer experiencing E16 error; channels not showing.,2,No
1290,2025-12-02 04:32:25.227568,Harare,Commercial,E16 Error,Customer experiencing E16 error; channels not showing.,30,No
1291,2025-11-26 19:52:25.227568,Mashonaland East,Commercial,E16 Error,Customer experiencing E16 error; channels not showing.,48,No
1292,2025-10-01 15:51:25.227568,Masvingo,Residential,Payment Failure,Payment made but account not reconnected.,54,No
1293,2025-12-05 19:30:25.227568,Masvingo,Residential,E16 Error,Customer experiencing E16 error; channels not showing.,24,Yes
1294,2025-09-26 17:22:25.227568,Mashonaland Central,Residential,Signal Loss,Poor signal reception reported.,18,No
1295,2025-10-09 20:55:25.227568,Mashonaland East,Residential,Subscription Renewal,Customer requesting subscription renewal.,30,No
1296,2025-10-28 16:36:25.227568,Manicaland,Commercial,Subscription Renewal,Customer requesting subscription renewal.,18,No
1297,2025-10-13 00:33:25.227568,Manicaland,Residential,E16 Error,Customer experiencing E16 error; channels not showing.,53,No
1298,2025-09-29 14:25:25.227568,Bulawayo,Residential,E16 Error,Customer experiencing E16 error; channels not showing.,70,No
1299,2025-10-06 14:26:25.227568,Bulawayo,Residential,Signal Loss,Poor signal reception reported.,63,Yes
1300,2025-11-11 14:48:25.227568,Matabeleland North,Residential,Signal Loss,Poor signal reception reported.,62,No
1301,2025-12-08 01:05:25.227568,Bulawayo,Residential,Payment Failure,Payment made but account not reconnected.,47,No
1302,2025-10-22 21:37:25.227568,Mashonaland East,Residential,Account Suspension,Account suspended despite payment.,1,No
1303,2025-11-05 22:41:25.227568,Mashonaland West,Commercial,Signal Loss,Poor signal reception reported.,37,No
1304,2025-10-04 18:47:25.227568,Bulawayo,Commercial,Account Suspension,Account suspended despite payment.,34,No
1305,2025-11-05 11:32:25.227568,Matabeleland South,Residential,Account Suspension,Account suspended despite payment.,12,No
1306,2025-09-16 01:53:25.227568,Bulawayo,Commercial,Signal Loss,Poor signal reception reported.,7,No
1307,2025-10-17 16:05:25.227568,Midlands,Commercial,Decoder Fault,Decoder rebooting or not powering on.,26,Yes
1308,2025-10-24 06:52:25.227568,Masvingo,Residential,Decoder Fault,Decoder rebooting or not powering on.,11,Yes
1309,2025-09-30 20:34:25.227568,Matabeleland North,Residential,Signal Loss,Poor signal reception reported.,2,No
1310,2025-09-25 08:13:25.227568,Midlands,Residential,Subscription Renewal,Customer requesting subscription renewal.,36,No
1311,2025-12-07 00:08:25.227568,Mashonaland Central,Residential,Decoder Fault,Decoder rebooting or not powering on.,3,Yes
1312,2025-10-25 17:17:25.227568,Manicaland,Residential,Decoder Fault,Decoder rebooting or not powering on.,4,No
1313,2025-09-21 01:31:25.227568,Midlands,Residential,Subscription Renewal,Customer requesting subscription renewal.,51,No
1314,2025-10-20 20:40:25.227568,Manicaland,Residential,Decoder Fault,Decoder rebooting or not powering on.,32,No
1315,2025-11-03 12:33:25.227568,Matabeleland North,Residential,Bouquet Upgrade,Customer wants to upgrade bouquet.,35,No
1316,2025-12-09 00:21:25.227568,Mashonaland West,Residential,Payment Failure,Payment made but account not reconnected.,46,No
1317,2025-10-06 12:37:25.227568,Matabeleland South,Residential,Decoder Fault,Decoder rebooting or not powering on.,64,No
1318,2025-10-26 11:20:25.227568,Harare,Residential,Decoder Fault,Decoder rebooting or not powering on.,4,No
1319,2025-10-14 21:01:25.227568,Masvingo,Commercial,Account Suspension,Account suspended despite payment.,65,Yes
1320,2025-11-08 00:30:25.227568,Bulawayo,Residential,E16 Error,Customer experiencing E16 error; channels not showing.,49,No
1321,2025-09-18 23:43:25.227568,Mashonaland Central,Commercial,E16 Error,Customer experiencing E16 error; channels not showing.,25,No
1322,2025-10-02 22:10:25.227568,Mashonaland Central,Residential,Bouquet Upgrade,Customer wants to upgrade bouquet.,43,No
1323,2025-12-03 11:11:25.227568,Matabeleland South,Commercial,Subscription Renewal,Customer requesting subscription renewal.,53,No
1324,2025-11-26 06:44:25.227568,Mashonaland East,Residential,Account Suspension,Account suspended despite payment.,5,No
1325,2025-11-11 04:54:25.227568,Bulawayo,Residential,Bouquet Upgrade,Customer wants to upgrade bouquet.,70,No
1326,2025-11-03 19:05:25.227568,Manicaland,Residential,E16 Error,Customer experiencing E16 error; channels not showing.,40,Yes
1327,2025-10-14 00:13:25.227568,Mashonaland East,Residential,Bouquet Upgrade,Customer wants to upgrade bouquet.,59,No
1328,2025-11-25 08:17:25.227568,Matabeleland North,Residential,Signal Loss,Poor signal reception reported.,48,Yes
1329,2025-09-21 06:34:25.227568,Bulawayo,Residential,Account Suspension,Account suspended despite payment.,19,Yes
1330,2025-10-13 08:05:25.227568,Masvingo,Residential,Account Suspension,Account suspended despite payment.,52,No
1331,2025-10-31 16:17:25.227568,Mashonaland West,Residential,Account Suspension,Account suspended despite payment.,56,No
1332,2025-10-11 08:26:25.227568,Harare,Commercial,Subscription Renewal,Customer requesting subscription renewal.,66,No
1333,2025-09-30 11:59:25.227568,Matabeleland South,Residential,Decoder Fault,Decoder rebooting or not powering on.,70,No
1334,2025-10-16 09:13:25.227568,Mashonaland East,Commercial,E16 Error,Customer experiencing E16 error; channels not showing.,5,No
1335,2025-11-17 07:09:25.227568,Matabeleland South,Residential,E16 Error,Customer experiencing E16 error; channels not showing.,41,No
1336,2025-12-13 14:22:25.227568,Manicaland,Residential,Payment Failure,Payment made but account not reconnected.,49,No
1337,2025-12-04 16:50:25.227568,Matabeleland South,Residential,Payment Failure,Payment made but account not reconnected.,33,No
1338,2025-10-29 16:12:25.227568,Matabeleland South,Residential,Decoder Fault,Decoder rebooting or not powering on.,15,No
1339,2025-10-29 18:36:25.227568,Mashonaland East,Residential,Signal Loss,Poor signal reception reported.,53,No
1340,2025-11-01 18:38:25.227568,Matabeleland North,Residential,Payment Failure,Payment made but account not reconnected.,46,No
1341,2025-11-07 23:50:25.227568,Masvingo,Commercial,Account Suspension,Account suspended despite payment.,7,Yes
1342,2025-11-26 03:27:25.227568,Mashonaland East,Residential,Signal Loss,Poor signal reception reported.,8,No
1343,2025-09-26 18:34:25.227568,Matabeleland South,Residential,Bouquet Upgrade,Customer wants to upgrade bouquet.,29,No
1344,2025-10-24 18:18:25.227568,Manicaland,Commercial,Payment Failure,Payment made but account not reconnected.,14,No
1345,2025-10-20 02:36:25.227568,Matabeleland North,Residential,Bouquet Upgrade,Customer wants to upgrade bouquet.,47,No
1346,2025-09-19 14:08:25.227568,Masvingo,Residential,E16 Error,Customer experiencing E16 error; channels not showing.,31,No
1347,2025-11-04 20:35:25.227568,Masvingo,Residential,Account Suspension,Account suspended despite payment.,4,No
1348,2025-10-24 06:50:25.227568,Midlands,Residential,Payment Failure,Payment made but account not reconnected.,43,Yes
1349,2025-11-22 16:40:25.227568,Matabeleland South,Residential,Payment Failure,Payment made but account not reconnected.,29,No
1350,2025-11-11 21:46:25.227568,Mashonaland East,Residential,Bouquet Upgrade,Customer wants to upgrade bouquet.,33,No
1351,2025-10-31 16:33:25.227568,Mashonaland Central,Residential,Subscription Renewal,Customer requesting subscription renewal.,64,No
1352,2025-09-27 03:27:25.227568,Harare,Residential,Decoder Fault,Decoder rebooting or not powering on.,71,No
1353,2025-12-06 12:40:25.227568,Harare,Commercial,Subscription Renewal,Customer requesting subscription renewal.,47,No
1354,2025-10-13 11:32:25.227568,Matabeleland North,Residential,Account Suspension,Account suspended despite payment.,2,Yes
1355,2025-10-13 15:42:25.227568,Mashonaland East,Residential,Subscription Renewal,Customer requesting subscription renewal.,41,Yes
1356,2025-09-29 18:53:25.227568,Mashonaland East,Residential,Bouquet Upgrade,Customer wants to upgrade bouquet.,23,No
1357,2025-10-07 06:31:25.227568,Mashonaland East,Residential,Signal Loss,Poor signal reception reported.,60,No
1358,2025-10-05 09:38:25.227568,Matabeleland South,Residential,Account Suspension,Account suspended despite payment.,39,Yes
1359,2025-11-17 06:17:25.227568,Midlands,Residential,Bouquet Upgrade,Customer wants to upgrade bouquet.,36,No
1360,2025-11-04 20:43:25.227568,Mashonaland Central,Residential,Decoder Fault,Decoder rebooting or not powering on.,34,No
1361,2025-09-23 06:40:25.227568,Mashonaland West,Residential,Bouquet Upgrade,Customer wants to upgrade bouquet.,14,No
1362,2025-09-27 01:26:25.227568,Harare,Residential,Signal Loss,Poor signal reception reported.,71,No
1363,2025-11-07 20:57:25.227568,Masvingo,Residential,E16 Error,Customer experiencing E16 error; channels not showing.,68,Yes
1364,2025-10-20 15:08:25.227568,Harare,Residential,Payment Failure,Payment made but account not reconnected.,7,No
1365,2025-11-06 04:20:25.227568,Mashonaland West,Residential,Account Suspension,Account suspended despite payment.,45,No
1366,2025-11-08 20:54:25.227568,Mashonaland Central,Residential,E16 Error,Customer experiencing E16 error; channels not showing.,20,No
1367,2025-12-10 10:55:25.227568,Masvingo,Residential,Account Suspension,Account suspended despite payment.,26,Yes
1368,2025-09-25 11:52:25.227568,Bulawayo,Residential,Account Suspension,Account suspended despite payment.,29,No
1369,2025-12-03 03:26:25.227568,Harare,Residential,Subscription Renewal,Customer requesting subscription renewal.,51,Yes
1370,2025-10-29 02:10:25.227568,Masvingo,Residential,Account Suspension,Account suspended despite payment.,7,Yes
1371,2025-11-06 17:57:25.227568,Mashonaland West,Residential,Subscription Renewal,Customer requesting subscription renewal.,22,No
1372,2025-10-10 20:50:25.227568,Midlands,Residential,Signal Loss,Poor signal reception reported.,6,No
1373,2025-10-25 06:00:25.227568,Harare,Residential,Account Suspension,Account suspended despite payment.,4,No
1374,2025-10-03 17:46:25.227568,Matabeleland South,Residential,E16 Error,Customer experiencing E16 error; channels not showing.,36,No
1375,2025-10-22 19:51:25.227568,Bulawayo,Residential,Payment Failure,Payment made but account not reconnected.,21,No
1376,2025-10-04 15:39:25.227568,Midlands,Residential,Subscription Renewal,Customer requesting subscription renewal.,31,No
1377,2025-10-30 20:53:25.227568,Mashonaland Central,Residential,Payment Failure,Payment made but account not reconnected.,20,No
1378,2025-10-30 19:03:25.227568,Masvingo,Residential,Bouquet Upgrade,Customer wants to upgrade bouquet.,15,No
1379,2025-10-26 10:00:25.227568,Matabeleland South,Residential,Payment Failure,Payment made but account not reconnected.,55,Yes
1380,2025-10-19 21:08:25.227568,Mashonaland East,Residential,Subscription Renewal,Customer requesting subscription renewal.,40,No
1381,2025-10-17 04:46:25.227568,Mashonaland Central,Residential,Payment Failure,Payment made but account not reconnected.,60,No
1382,2025-11-12 15:02:25.227568,Matabeleland South,Residential,Subscription Renewal,Customer requesting subscription renewal.,56,No
1383,2025-10-04 13:40:25.227568,Bulawayo,Commercial,E16 Error,Customer experiencing E16 error; channels not showing.,41,Yes
1384,2025-12-04 16:43:25.227568,Manicaland,Residential,Subscription Renewal,Customer requesting subscription renewal.,18,No
1385,2025-10-26 16:11:25.227568,Midlands,Residential,Account Suspension,Account suspended despite payment.,26,No
1386,2025-11-30 10:50:25.227568,Matabeleland North,Residential,Signal Loss,Poor signal reception reported.,46,Yes
1387,2025-12-07 23:00:25.227568,Harare,Commercial,Account Suspension,Account suspended despite payment.,5,No
1388,2025-11-09 15:14:25.227568,Mashonaland East,Residential,E16 Error,Customer experiencing E16 error; channels not showing.,10,No
1389,2025-10-02 04:07:25.227568,Mashonaland West,Commercial,Bouquet Upgrade,Customer wants to upgrade bouquet.,15,No
1390,2025-10-09 04:20:25.227568,Mashonaland East,Residential,Signal Loss,Poor signal reception reported.,65,No
1391,2025-10-15 19:10:25.227568,Matabeleland South,Residential,Account Suspension,Account suspended despite payment.,37,No
1392,2025-12-01 12:53:25.227568,Mashonaland West,Residential,Account Suspension,Account suspended despite payment.,7,Yes
1393,2025-11-25 08:21:25.227568,Matabeleland South,Residential,Bouquet Upgrade,Customer wants to upgrade bouquet.,25,No
1394,2025-09-17 01:07:25.227568,Matabeleland North,Residential,Signal Loss,Poor signal reception reported.,5,Yes
1395,2025-12-11 07:55:25.227568,Matabeleland South,Residential,Bouquet Upgrade,Customer wants to upgrade bouquet.,39,No
1396,2025-11-23 12:43:25.227568,Midlands,Residential,Payment Failure,Payment made but account not reconnected.,28,No
1397,2025-10-26 23:54:25.227568,Midlands,Residential,Signal Loss,Poor signal reception reported.,42,Yes
1398,2025-09-23 21:35:25.227568,Harare,Residential,Signal Loss,Poor signal reception reported.,22,Yes
1399,2025-11-02 03:31:25.227568,Mashonaland West,Residential,Account Suspension,Account suspended despite payment.,21,No
1400,2025-12-07 21:45:25.227568,Mashonaland West,Residential,Decoder Fault,Decoder rebooting or not powering on.,35,Yes
1401,2025-09-22 00:13:25.227568,Bulawayo,Residential,Signal Loss,Poor signal reception reported.,36,No
1402,2025-12-09 07:21:25.227568,Mashonaland Central,Commercial,Bouquet Upgrade,Customer wants to upgrade bouquet.,6,No
1403,2025-10-08 01:58:25.227568,Mashonaland East,Residential,E16 Error,Customer experiencing E16 error; channels not showing.,37,No
